transaction_id,customer_id,product_id,quantity,amount,transaction_date
TXN-023345,CUST-04098,PROD-004,1,4800.0,2024-07-18
TXN-023346,CUST-04098,PROD-003,1,1200.0,2024-09-26
TXN-023347,CUST-04098,PROD-009,1,250.0,2024-10-04
TXN-023348,CUST-04098,PROD-016,1,3500.0,2025-05-05
TXN-023349,CUST-04098,PROD-015,2,9000.0,2025-06-23
TXN-023350,CUST-04098,PROD-011,2,900.0,2025-07-14
TXN-023351,CUST-04098,PROD-015,1,4500.0,2025-09-12
TXN-023352,CUST-04098,PROD-008,3,997.5,2025-10-13
TXN-023353,CUST-04098,PROD-019,1,950.0,2025-11-19
TXN-023354,CUST-04098,PROD-015,1,4500.0,2025-12-08
TXN-023355,CUST-04098,PROD-006,1,299.0,2026-02-01
TXN-023356,CUST-04099,PROD-023,1,300.0,2026-05-13
TXN-023357,CUST-04099,PROD-021,1,1800.0,2026-05-28
TXN-023358,CUST-04099,PROD-019,1,950.0,2026-06-20
TXN-023359,CUST-04099,PROD-022,1,1200.0,2026-06-25
TXN-023360,CUST-04099,PROD-010,1,199.0,2026-06-30
TXN-023361,CUST-04099,PROD-022,1,1200.0,2026-07-02
TXN-023362,CUST-04099,PROD-012,1,180.0,2026-07-05
TXN-023363,CUST-04099,PROD-019,3,2707.5,2026-07-06
TXN-023364,CUST-04100,PROD-003,1,1200.0,2023-12-13
TXN-023365,CUST-04100,PROD-005,5,59375.0,2024-01-10
TXN-023366,CUST-04100,PROD-022,2,2400.0,2024-04-25
TXN-023367,CUST-04100,PROD-005,5,59375.0,2024-11-25
TXN-023368,CUST-04100,PROD-018,1,5000.0,2025-05-18
TXN-023369,CUST-04100,PROD-017,2,16000.0,2025-06-12
TXN-023370,CUST-04100,PROD-015,5,21375.0,2025-11-08
TXN-023371,CUST-04101,PROD-028,2,2200.0,2026-02-27
TXN-023372,CUST-04101,PROD-007,3,1137.15,2026-07-12
TXN-023373,CUST-04102,PROD-002,1,149.0,2023-07-26
TXN-023374,CUST-04102,PROD-009,2,500.0,2024-03-08
TXN-023375,CUST-04102,PROD-006,1,299.0,2024-07-17
TXN-023376,CUST-04102,PROD-012,1,180.0,2025-10-03
TXN-023377,CUST-04102,PROD-009,1,250.0,2026-04-03
TXN-023378,CUST-04103,PROD-001,3,139.65,2026-07-28
TXN-023379,CUST-04103,PROD-021,1,1800.0,2026-08-03
TXN-023380,CUST-04103,PROD-006,1,299.0,2026-08-04
TXN-023381,CUST-04104,PROD-014,2,12000.0,2024-04-05
TXN-023382,CUST-04104,PROD-010,2,398.0,2024-04-11
TXN-023383,CUST-04104,PROD-008,1,350.0,2024-05-07
TXN-023384,CUST-04104,PROD-029,1,1600.0,2024-06-26
TXN-023385,CUST-04104,PROD-018,1,5000.0,2024-07-28
TXN-023386,CUST-04104,PROD-020,1,650.0,2024-08-27
TXN-023387,CUST-04104,PROD-029,1,1600.0,2024-08-27
TXN-023388,CUST-04104,PROD-014,2,12000.0,2025-01-05
TXN-023389,CUST-04104,PROD-023,3,855.0,2025-01-07
TXN-023390,CUST-04104,PROD-003,1,1200.0,2025-02-06
TXN-023391,CUST-04104,PROD-003,1,1200.0,2025-02-11
TXN-023392,CUST-04104,PROD-016,1,3500.0,2025-06-21
TXN-023393,CUST-04104,PROD-018,1,5000.0,2025-06-24
TXN-023394,CUST-04104,PROD-004,5,22800.0,2025-09-17
TXN-023395,CUST-04104,PROD-007,1,399.0,2026-01-15
TXN-023396,CUST-04104,PROD-013,2,5000.0,2026-01-30
TXN-023397,CUST-04104,PROD-017,2,16000.0,2026-04-13
TXN-023398,CUST-04104,PROD-004,1,4800.0,2026-04-14
TXN-023399,CUST-04104,PROD-002,1,149.0,2026-07-23
TXN-023400,CUST-04105,PROD-011,1,450.0,2024-04-03
TXN-023401,CUST-04105,PROD-012,1,180.0,2025-01-16
TXN-023402,CUST-04105,PROD-002,2,298.0,2025-11-22
TXN-023403,CUST-04106,PROD-028,1,1100.0,2026-02-05
TXN-023404,CUST-04106,PROD-006,1,299.0,2026-02-16
TXN-023405,CUST-04106,PROD-006,2,598.0,2026-05-17
TXN-023406,CUST-04107,PROD-010,1,199.0,2025-02-18
TXN-023407,CUST-04108,PROD-016,1,3500.0,2024-08-07
TXN-023408,CUST-04108,PROD-014,2,12000.0,2025-01-06
TXN-023409,CUST-04108,PROD-016,2,7000.0,2025-05-30
TXN-023410,CUST-04108,PROD-018,10,47500.0,2025-06-25
TXN-023411,CUST-04108,PROD-003,1,1200.0,2026-04-26
TXN-023412,CUST-04108,PROD-021,3,5130.0,2026-06-02
TXN-023413,CUST-04108,PROD-018,2,10000.0,2026-06-04
TXN-023414,CUST-04109,PROD-029,2,3200.0,2025-06-05
TXN-023415,CUST-04109,PROD-023,1,300.0,2025-06-07
TXN-023416,CUST-04110,PROD-029,1,1600.0,2025-07-22
TXN-023417,CUST-04110,PROD-019,1,950.0,2025-07-26
TXN-023418,CUST-04110,PROD-001,1,49.0,2025-08-08
TXN-023419,CUST-04110,PROD-009,2,500.0,2026-02-21
TXN-023420,CUST-04110,PROD-006,2,598.0,2026-05-17
TXN-023421,CUST-04111,PROD-007,1,399.0,2025-12-17
TXN-023422,CUST-04111,PROD-023,1,300.0,2025-12-29
TXN-023423,CUST-04112,PROD-028,1,1100.0,2026-06-07
TXN-023424,CUST-04112,PROD-002,1,149.0,2026-06-13
TXN-023425,CUST-04113,PROD-015,1,4500.0,2024-03-24
TXN-023426,CUST-04113,PROD-013,1,2500.0,2024-03-31
TXN-023427,CUST-04113,PROD-018,2,10000.0,2024-07-02
TXN-023428,CUST-04113,PROD-017,2,16000.0,2025-07-21
TXN-023429,CUST-04113,PROD-019,1,950.0,2025-09-21
TXN-023430,CUST-04113,PROD-004,1,4800.0,2025-12-13
TXN-023431,CUST-04113,PROD-029,1,1600.0,2025-12-30
TXN-023432,CUST-04113,PROD-015,2,9000.0,2026-03-26
TXN-023433,CUST-04113,PROD-009,2,500.0,2026-05-07
TXN-023434,CUST-04113,PROD-011,1,450.0,2026-05-15
TXN-023435,CUST-04114,PROD-005,10,118750.0,2025-09-20
TXN-023436,CUST-04114,PROD-017,1,8000.0,2025-10-08
TXN-023437,CUST-04114,PROD-002,1,149.0,2025-11-26
TXN-023438,CUST-04114,PROD-013,1,2500.0,2025-12-04
TXN-023439,CUST-04114,PROD-023,3,855.0,2025-12-08
TXN-023440,CUST-04114,PROD-017,1,8000.0,2025-12-08
TXN-023441,CUST-04114,PROD-009,2,500.0,2025-12-21
TXN-023442,CUST-04114,PROD-013,2,5000.0,2025-12-21
TXN-023443,CUST-04114,PROD-029,2,3200.0,2026-01-09
TXN-023444,CUST-04114,PROD-001,2,98.0,2026-02-22
TXN-023445,CUST-04114,PROD-001,1,49.0,2026-04-29
TXN-023446,CUST-04114,PROD-014,2,12000.0,2026-05-15
TXN-023447,CUST-04114,PROD-003,1,1200.0,2026-05-24
TXN-023448,CUST-04115,PROD-011,1,450.0,2026-06-07
TXN-023449,CUST-04115,PROD-009,2,500.0,2026-06-19
TXN-023450,CUST-04116,PROD-008,3,997.5,2026-04-05
TXN-023451,CUST-04116,PROD-022,1,1200.0,2026-04-29
TXN-023452,CUST-04116,PROD-012,1,180.0,2026-05-07
TXN-023453,CUST-04116,PROD-012,1,180.0,2026-05-13
TXN-023454,CUST-04116,PROD-006,1,299.0,2026-05-13
TXN-023455,CUST-04116,PROD-001,2,98.0,2026-06-04
TXN-023456,CUST-04116,PROD-011,1,450.0,2026-06-17
TXN-023457,CUST-04117,PROD-007,2,798.0,2025-09-16
TXN-023458,CUST-04118,PROD-009,1,250.0,2026-04-05
TXN-023459,CUST-04118,PROD-007,1,399.0,2026-04-08
TXN-023460,CUST-04118,PROD-001,1,49.0,2026-04-17
TXN-023461,CUST-04118,PROD-002,1,149.0,2026-04-18
TXN-023462,CUST-04118,PROD-021,3,5130.0,2026-04-29
TXN-023463,CUST-04118,PROD-020,1,650.0,2026-04-30
TXN-023464,CUST-04118,PROD-021,2,3600.0,2026-04-30
TXN-023465,CUST-04119,PROD-005,2,25000.0,2023-09-18
TXN-023466,CUST-04119,PROD-013,1,2500.0,2023-10-17
TXN-023467,CUST-04119,PROD-010,1,199.0,2024-03-02
TXN-023468,CUST-04119,PROD-011,1,450.0,2024-05-29
TXN-023469,CUST-04119,PROD-028,1,1100.0,2024-08-22
TXN-023470,CUST-04119,PROD-018,10,47500.0,2024-09-17
TXN-023471,CUST-04119,PROD-004,5,22800.0,2024-12-30
TXN-023472,CUST-04119,PROD-013,5,11875.0,2025-01-10
TXN-023473,CUST-04119,PROD-014,1,6000.0,2025-04-29
TXN-023474,CUST-04119,PROD-005,1,12500.0,2025-05-24
TXN-023475,CUST-04119,PROD-003,1,1200.0,2025-06-08
TXN-023476,CUST-04119,PROD-004,2,9600.0,2025-07-29
TXN-023477,CUST-04119,PROD-014,10,57000.0,2025-12-12
TXN-023478,CUST-04119,PROD-023,3,855.0,2026-03-23
TXN-023479,CUST-04119,PROD-014,1,6000.0,2026-04-20
TXN-023480,CUST-04119,PROD-016,1,3500.0,2026-06-01
TXN-023481,CUST-04119,PROD-023,1,300.0,2026-06-27
TXN-023482,CUST-04119,PROD-015,1,4500.0,2026-07-02
TXN-023483,CUST-04120,PROD-028,2,2200.0,2023-11-30
TXN-023484,CUST-04120,PROD-010,1,199.0,2023-12-16
TXN-023485,CUST-04120,PROD-008,1,350.0,2024-06-25
TXN-023486,CUST-04121,PROD-019,1,950.0,2026-01-23
TXN-023487,CUST-04121,PROD-003,1,1200.0,2026-03-13
TXN-023488,CUST-04121,PROD-011,2,900.0,2026-05-12
TXN-023489,CUST-04121,PROD-006,3,852.15,2026-08-04
TXN-023490,CUST-04122,PROD-019,1,950.0,2026-03-26
TXN-023491,CUST-04122,PROD-022,1,1200.0,2026-07-08
TXN-023492,CUST-04122,PROD-003,1,1200.0,2026-07-10
TXN-023493,CUST-04122,PROD-023,2,600.0,2026-07-20
TXN-023494,CUST-04123,PROD-009,1,250.0,2025-11-26
TXN-023495,CUST-04123,PROD-003,1,1200.0,2026-04-12
TXN-023496,CUST-04123,PROD-008,3,997.5,2026-07-12
TXN-023497,CUST-04124,PROD-011,2,900.0,2025-03-09
TXN-023498,CUST-04125,PROD-010,1,199.0,2024-06-28
TXN-023499,CUST-04125,PROD-007,2,798.0,2024-09-13
TXN-023500,CUST-04125,PROD-006,1,299.0,2025-02-10
TXN-023501,CUST-04125,PROD-023,2,600.0,2025-10-06
TXN-023502,CUST-04126,PROD-007,1,399.0,2025-08-06
TXN-023503,CUST-04126,PROD-011,1,450.0,2025-10-16
TXN-023504,CUST-04126,PROD-028,1,1100.0,2026-03-06
TXN-023505,CUST-04126,PROD-021,1,1800.0,2026-04-23
TXN-023506,CUST-04126,PROD-006,1,299.0,2026-06-14
TXN-023507,CUST-04127,PROD-023,1,300.0,2026-06-02
TXN-023508,CUST-04127,PROD-011,1,450.0,2026-07-15
TXN-023509,CUST-04128,PROD-002,1,149.0,2024-04-15
TXN-023510,CUST-04129,PROD-010,1,199.0,2024-10-01
TXN-023511,CUST-04129,PROD-019,1,950.0,2024-10-20
TXN-023512,CUST-04129,PROD-009,2,500.0,2025-01-08
TXN-023513,CUST-04129,PROD-002,3,424.65,2025-01-11
TXN-023514,CUST-04129,PROD-002,1,149.0,2025-06-03
TXN-023515,CUST-04129,PROD-019,1,950.0,2025-07-08
TXN-023516,CUST-04129,PROD-021,1,1800.0,2026-06-16
TXN-023517,CUST-04129,PROD-029,1,1600.0,2026-07-24
TXN-023518,CUST-04130,PROD-014,2,12000.0,2025-07-04
TXN-023519,CUST-04130,PROD-004,1,4800.0,2025-07-19
TXN-023520,CUST-04130,PROD-023,3,855.0,2025-08-13
TXN-023521,CUST-04130,PROD-007,1,399.0,2025-08-30
TXN-023522,CUST-04130,PROD-017,2,16000.0,2025-08-31
TXN-023523,CUST-04130,PROD-009,1,250.0,2025-10-06
TXN-023524,CUST-04130,PROD-011,2,900.0,2025-11-02
TXN-023525,CUST-04130,PROD-003,5,5700.0,2025-11-15
TXN-023526,CUST-04130,PROD-016,2,7000.0,2025-12-12
TXN-023527,CUST-04130,PROD-017,1,8000.0,2026-02-10
TXN-023528,CUST-04130,PROD-019,1,950.0,2026-04-25
TXN-023529,CUST-04130,PROD-014,2,12000.0,2026-05-01
TXN-023530,CUST-04131,PROD-006,2,598.0,2026-01-11
TXN-023531,CUST-04131,PROD-010,2,398.0,2026-02-19
TXN-023532,CUST-04131,PROD-008,1,350.0,2026-03-30
TXN-023533,CUST-04132,PROD-021,1,1800.0,2025-11-03
TXN-023534,CUST-04132,PROD-009,1,250.0,2025-11-21
TXN-023535,CUST-04132,PROD-001,1,49.0,2025-12-17
TXN-023536,CUST-04132,PROD-006,2,598.0,2025-12-24
TXN-023537,CUST-04132,PROD-019,1,950.0,2026-01-16
TXN-023538,CUST-04132,PROD-002,3,424.65,2026-04-01
TXN-023539,CUST-04132,PROD-007,2,798.0,2026-04-06
TXN-023540,CUST-04133,PROD-007,1,399.0,2026-06-12
TXN-023541,CUST-04133,PROD-029,1,1600.0,2026-06-28
TXN-023542,CUST-04133,PROD-009,1,250.0,2026-07-11
TXN-023543,CUST-04133,PROD-002,1,149.0,2026-07-24
TXN-023544,CUST-04134,PROD-007,1,399.0,2026-03-10
TXN-023545,CUST-04134,PROD-007,1,399.0,2026-06-04
TXN-023546,CUST-04134,PROD-003,1,1200.0,2026-07-29
TXN-023547,CUST-04135,PROD-010,1,199.0,2026-04-24
TXN-023548,CUST-04135,PROD-009,2,500.0,2026-04-26
TXN-023549,CUST-04135,PROD-023,1,300.0,2026-05-12
TXN-023550,CUST-04135,PROD-001,1,49.0,2026-05-31
TXN-023551,CUST-04135,PROD-011,2,900.0,2026-06-06
TXN-023552,CUST-04136,PROD-015,2,9000.0,2022-08-24
TXN-023553,CUST-04136,PROD-003,2,2400.0,2023-03-19
TXN-023554,CUST-04136,PROD-009,1,250.0,2023-09-24
TXN-023555,CUST-04136,PROD-029,2,3200.0,2023-10-29
TXN-023556,CUST-04136,PROD-022,1,1200.0,2024-03-17
TXN-023557,CUST-04136,PROD-003,2,2400.0,2025-01-01
TXN-023558,CUST-04136,PROD-017,2,16000.0,2025-02-13
TXN-023559,CUST-04136,PROD-008,2,700.0,2025-03-04
TXN-023560,CUST-04136,PROD-012,1,180.0,2025-09-04
TXN-023561,CUST-04136,PROD-009,1,250.0,2025-10-04
TXN-023562,CUST-04136,PROD-002,1,149.0,2025-11-02
TXN-023563,CUST-04137,PROD-022,1,1200.0,2024-11-19
TXN-023564,CUST-04137,PROD-007,3,1137.15,2025-02-25
TXN-023565,CUST-04138,PROD-029,1,1600.0,2026-04-18
TXN-023566,CUST-04138,PROD-023,1,300.0,2026-04-25
TXN-023567,CUST-04138,PROD-009,1,250.0,2026-04-27
TXN-023568,CUST-04138,PROD-011,1,450.0,2026-05-05
TXN-023569,CUST-04138,PROD-019,1,950.0,2026-05-14
TXN-023570,CUST-04138,PROD-006,1,299.0,2026-05-25
TXN-023571,CUST-04139,PROD-007,1,399.0,2025-10-17
TXN-023572,CUST-04139,PROD-020,1,650.0,2025-11-14
TXN-023573,CUST-04139,PROD-006,1,299.0,2026-01-04
TXN-023574,CUST-04139,PROD-023,3,855.0,2026-01-15
TXN-023575,CUST-04139,PROD-007,1,399.0,2026-02-07
TXN-023576,CUST-04140,PROD-019,3,2707.5,2026-03-20
TXN-023577,CUST-04140,PROD-019,2,1900.0,2026-06-28
TXN-023578,CUST-04141,PROD-021,1,1800.0,2024-06-26
TXN-023579,CUST-04141,PROD-028,1,1100.0,2024-11-03
TXN-023580,CUST-04141,PROD-010,3,567.15,2024-12-13
TXN-023581,CUST-04141,PROD-006,1,299.0,2025-05-04
TXN-023582,CUST-04141,PROD-021,1,1800.0,2025-10-23
TXN-023583,CUST-04141,PROD-002,1,149.0,2025-12-02
TXN-023584,CUST-04141,PROD-007,2,798.0,2026-05-10
TXN-023585,CUST-04142,PROD-017,2,16000.0,2024-05-23
TXN-023586,CUST-04142,PROD-029,2,3200.0,2024-07-15
TXN-023587,CUST-04142,PROD-016,5,16625.0,2024-09-07
TXN-023588,CUST-04142,PROD-013,1,2500.0,2024-10-16
TXN-023589,CUST-04142,PROD-014,1,6000.0,2024-11-01
TXN-023590,CUST-04142,PROD-018,10,47500.0,2024-12-30
TXN-023591,CUST-04142,PROD-017,1,8000.0,2025-01-05
TXN-023592,CUST-04142,PROD-022,1,1200.0,2025-01-08
TXN-023593,CUST-04142,PROD-015,5,21375.0,2025-06-03
TXN-023594,CUST-04142,PROD-016,2,7000.0,2025-09-24
TXN-023595,CUST-04142,PROD-006,3,852.15,2025-10-08
TXN-023596,CUST-04142,PROD-005,1,12500.0,2025-11-24
TXN-023597,CUST-04142,PROD-018,2,10000.0,2025-12-04
TXN-023598,CUST-04142,PROD-003,10,11400.0,2026-01-20
TXN-023599,CUST-04143,PROD-022,1,1200.0,2024-03-16
TXN-023600,CUST-04143,PROD-020,1,650.0,2024-06-20
TXN-023601,CUST-04143,PROD-015,2,9000.0,2024-11-13
TXN-023602,CUST-04143,PROD-008,1,350.0,2025-04-25
TXN-023603,CUST-04143,PROD-004,1,4800.0,2025-08-23
TXN-023604,CUST-04143,PROD-006,2,598.0,2026-01-04
TXN-023605,CUST-04143,PROD-003,1,1200.0,2026-01-24
TXN-023606,CUST-04143,PROD-019,1,950.0,2026-04-28
TXN-023607,CUST-04144,PROD-009,2,500.0,2024-12-06
TXN-023608,CUST-04144,PROD-003,1,1200.0,2026-01-27
TXN-023609,CUST-04145,PROD-021,1,1800.0,2025-01-15
TXN-023610,CUST-04146,PROD-006,1,299.0,2026-01-16
TXN-023611,CUST-04146,PROD-019,1,950.0,2026-07-24
TXN-023612,CUST-04147,PROD-021,2,3600.0,2024-01-24
TXN-023613,CUST-04147,PROD-021,2,3600.0,2024-08-01
TXN-023614,CUST-04147,PROD-017,1,8000.0,2024-09-21
TXN-023615,CUST-04147,PROD-019,1,950.0,2024-10-07
TXN-023616,CUST-04147,PROD-017,2,16000.0,2024-11-05
TXN-023617,CUST-04147,PROD-004,2,9600.0,2025-02-14
TXN-023618,CUST-04147,PROD-013,5,11875.0,2025-04-09
TXN-023619,CUST-04147,PROD-011,1,450.0,2025-04-25
TXN-023620,CUST-04147,PROD-004,1,4800.0,2025-05-04
TXN-023621,CUST-04147,PROD-004,5,22800.0,2025-05-28
TXN-023622,CUST-04147,PROD-005,2,25000.0,2025-11-20
TXN-023623,CUST-04147,PROD-007,3,1137.15,2025-12-21
TXN-023624,CUST-04147,PROD-029,1,1600.0,2026-01-05
TXN-023625,CUST-04148,PROD-003,2,2400.0,2026-06-09
TXN-023626,CUST-04148,PROD-001,1,49.0,2026-06-12
TXN-023627,CUST-04148,PROD-011,1,450.0,2026-06-13
TXN-023628,CUST-04148,PROD-008,1,350.0,2026-06-17
TXN-023629,CUST-04148,PROD-009,1,250.0,2026-06-19
TXN-023630,CUST-04148,PROD-019,2,1900.0,2026-06-25
TXN-023631,CUST-04148,PROD-008,1,350.0,2026-06-29
TXN-023632,CUST-04148,PROD-011,2,900.0,2026-06-30
TXN-023633,CUST-04149,PROD-023,2,600.0,2025-07-03
TXN-023634,CUST-04149,PROD-021,1,1800.0,2025-08-07
TXN-023635,CUST-04150,PROD-019,2,1900.0,2024-04-12
TXN-023636,CUST-04150,PROD-020,1,650.0,2025-12-21
TXN-023637,CUST-04151,PROD-014,1,6000.0,2025-07-26
TXN-023638,CUST-04151,PROD-015,1,4500.0,2025-11-28
TXN-023639,CUST-04151,PROD-003,1,1200.0,2026-01-06
TXN-023640,CUST-04151,PROD-018,1,5000.0,2026-02-15
TXN-023641,CUST-04151,PROD-019,1,950.0,2026-02-23
TXN-023642,CUST-04151,PROD-015,2,9000.0,2026-04-01
TXN-023643,CUST-04151,PROD-011,1,450.0,2026-04-23
TXN-023644,CUST-04151,PROD-029,1,1600.0,2026-05-16
TXN-023645,CUST-04151,PROD-019,1,950.0,2026-06-24
TXN-023646,CUST-04151,PROD-029,2,3200.0,2026-07-19
TXN-023647,CUST-04152,PROD-003,1,1200.0,2025-03-16
TXN-023648,CUST-04152,PROD-016,2,7000.0,2025-04-04
TXN-023649,CUST-04152,PROD-002,1,149.0,2025-05-08
TXN-023650,CUST-04152,PROD-014,5,28500.0,2025-06-20
TXN-023651,CUST-04152,PROD-010,1,199.0,2025-10-22
TXN-023652,CUST-04152,PROD-018,1,5000.0,2025-11-30
TXN-023653,CUST-04152,PROD-017,1,8000.0,2025-12-10
TXN-023654,CUST-04152,PROD-018,2,10000.0,2026-04-03
TXN-023655,CUST-04152,PROD-029,1,1600.0,2026-04-08
TXN-023656,CUST-04152,PROD-012,2,360.0,2026-04-30
TXN-023657,CUST-04152,PROD-018,1,5000.0,2026-04-30
TXN-023658,CUST-04152,PROD-012,1,180.0,2026-06-14
TXN-023659,CUST-04153,PROD-011,1,450.0,2024-09-19
TXN-023660,CUST-04153,PROD-001,2,98.0,2025-06-29
TXN-023661,CUST-04154,PROD-021,1,1800.0,2026-03-03
TXN-023662,CUST-04154,PROD-002,1,149.0,2026-03-14
TXN-023663,CUST-04154,PROD-007,2,798.0,2026-04-05
TXN-023664,CUST-04154,PROD-021,1,1800.0,2026-05-24
TXN-023665,CUST-04155,PROD-002,1,149.0,2025-04-14
TXN-023666,CUST-04155,PROD-020,2,1300.0,2025-07-25
TXN-023667,CUST-04155,PROD-012,1,180.0,2025-08-09
TXN-023668,CUST-04155,PROD-002,1,149.0,2026-01-08
TXN-023669,CUST-04155,PROD-020,1,650.0,2026-03-04
TXN-023670,CUST-04155,PROD-007,1,399.0,2026-03-21
TXN-023671,CUST-04155,PROD-006,1,299.0,2026-03-22
TXN-023672,CUST-04155,PROD-029,1,1600.0,2026-03-24
TXN-023673,CUST-04156,PROD-001,3,139.65,2022-10-27
TXN-023674,CUST-04156,PROD-005,1,12500.0,2023-02-11
TXN-023675,CUST-04156,PROD-001,1,49.0,2023-04-25
TXN-023676,CUST-04156,PROD-028,1,1100.0,2023-10-24
TXN-023677,CUST-04156,PROD-017,1,8000.0,2023-11-13
TXN-023678,CUST-04156,PROD-017,5,38000.0,2024-06-03
TXN-023679,CUST-04156,PROD-009,1,250.0,2024-06-06
TXN-023680,CUST-04156,PROD-003,1,1200.0,2024-06-28
TXN-023681,CUST-04156,PROD-029,2,3200.0,2024-07-30
TXN-023682,CUST-04156,PROD-003,1,1200.0,2024-08-20
TXN-023683,CUST-04156,PROD-019,3,2707.5,2025-08-24
TXN-023684,CUST-04156,PROD-013,2,5000.0,2026-01-11
TXN-023685,CUST-04156,PROD-003,1,1200.0,2026-01-15
TXN-023686,CUST-04156,PROD-005,2,25000.0,2026-03-29
TXN-023687,CUST-04157,PROD-010,1,199.0,2025-11-14
TXN-023688,CUST-04157,PROD-009,1,250.0,2026-01-25
TXN-023689,CUST-04157,PROD-009,1,250.0,2026-02-02
TXN-023690,CUST-04157,PROD-021,1,1800.0,2026-02-07
TXN-023691,CUST-04157,PROD-023,1,300.0,2026-06-25
TXN-023692,CUST-04158,PROD-023,1,300.0,2025-08-01
TXN-023693,CUST-04159,PROD-002,1,149.0,2025-04-26
TXN-023694,CUST-04159,PROD-020,1,650.0,2025-05-30
TXN-023695,CUST-04160,PROD-007,1,399.0,2025-10-05
TXN-023696,CUST-04160,PROD-028,1,1100.0,2025-11-11
TXN-023697,CUST-04160,PROD-007,1,399.0,2026-01-16
TXN-023698,CUST-04160,PROD-020,1,650.0,2026-01-29
TXN-023699,CUST-04160,PROD-010,3,567.15,2026-05-02
TXN-023700,CUST-04161,PROD-012,1,180.0,2026-04-12
TXN-023701,CUST-04161,PROD-006,1,299.0,2026-07-01
TXN-023702,CUST-04162,PROD-005,5,59375.0,2024-02-24
TXN-023703,CUST-04162,PROD-017,1,8000.0,2024-05-25
TXN-023704,CUST-04162,PROD-006,1,299.0,2024-06-16
TXN-023705,CUST-04162,PROD-013,10,23750.0,2024-07-10
TXN-023706,CUST-04162,PROD-005,1,12500.0,2024-08-08
TXN-023707,CUST-04162,PROD-020,1,650.0,2024-08-12
TXN-023708,CUST-04162,PROD-010,1,199.0,2025-01-09
TXN-023709,CUST-04162,PROD-013,5,11875.0,2025-03-14
TXN-023710,CUST-04162,PROD-007,1,399.0,2025-04-03
TXN-023711,CUST-04162,PROD-015,5,21375.0,2025-05-07
TXN-023712,CUST-04162,PROD-029,1,1600.0,2025-06-27
TXN-023713,CUST-04162,PROD-018,1,5000.0,2025-11-20
TXN-023714,CUST-04162,PROD-018,1,5000.0,2026-02-24
TXN-023715,CUST-04162,PROD-014,5,28500.0,2026-06-29
TXN-023716,CUST-04163,PROD-001,1,49.0,2026-04-20
TXN-023717,CUST-04163,PROD-012,2,360.0,2026-05-11
TXN-023718,CUST-04164,PROD-003,1,1200.0,2023-04-28
TXN-023719,CUST-04164,PROD-022,1,1200.0,2023-07-19
TXN-023720,CUST-04164,PROD-008,1,350.0,2024-07-06
TXN-023721,CUST-04164,PROD-028,1,1100.0,2024-09-21
TXN-023722,CUST-04164,PROD-011,1,450.0,2025-06-27
TXN-023723,CUST-04164,PROD-008,1,350.0,2025-08-11
TXN-023724,CUST-04164,PROD-007,2,798.0,2025-12-30
TXN-023725,CUST-04164,PROD-006,1,299.0,2026-01-18
TXN-023726,CUST-04165,PROD-007,1,399.0,2026-01-22
TXN-023727,CUST-04165,PROD-006,1,299.0,2026-02-20
TXN-023728,CUST-04165,PROD-003,2,2400.0,2026-05-15
TXN-023729,CUST-04165,PROD-019,1,950.0,2026-06-21
TXN-023730,CUST-04165,PROD-012,1,180.0,2026-08-13
TXN-023731,CUST-04166,PROD-011,1,450.0,2026-03-29
TXN-023732,CUST-04166,PROD-012,3,513.0,2026-04-08
TXN-023733,CUST-04166,PROD-029,1,1600.0,2026-04-09
TXN-023734,CUST-04166,PROD-020,1,650.0,2026-04-18
TXN-023735,CUST-04166,PROD-001,1,49.0,2026-05-10
TXN-023736,CUST-04166,PROD-007,1,399.0,2026-05-27
TXN-023737,CUST-04167,PROD-012,3,513.0,2024-03-28
TXN-023738,CUST-04167,PROD-022,1,1200.0,2024-12-11
TXN-023739,CUST-04167,PROD-003,1,1200.0,2025-01-27
TXN-023740,CUST-04167,PROD-001,2,98.0,2025-09-22
TXN-023741,CUST-04167,PROD-003,1,1200.0,2026-03-15
TXN-023742,CUST-04168,PROD-016,1,3500.0,2024-08-31
TXN-023743,CUST-04168,PROD-018,2,10000.0,2024-10-11
TXN-023744,CUST-04168,PROD-003,2,2400.0,2024-10-12
TXN-023745,CUST-04168,PROD-003,1,1200.0,2025-02-10
TXN-023746,CUST-04168,PROD-028,1,1100.0,2025-10-17
TXN-023747,CUST-04168,PROD-006,2,598.0,2026-05-05
TXN-023748,CUST-04168,PROD-010,2,398.0,2026-06-28
TXN-023749,CUST-04169,PROD-028,1,1100.0,2025-12-13
TXN-023750,CUST-04169,PROD-028,1,1100.0,2025-12-15
TXN-023751,CUST-04169,PROD-028,3,3135.0,2026-03-02
TXN-023752,CUST-04170,PROD-013,2,5000.0,2022-03-25
TXN-023753,CUST-04170,PROD-003,2,2400.0,2022-07-25
TXN-023754,CUST-04170,PROD-015,1,4500.0,2022-09-15
TXN-023755,CUST-04170,PROD-004,2,9600.0,2023-01-10
TXN-023756,CUST-04170,PROD-014,1,6000.0,2023-03-09
TXN-023757,CUST-04170,PROD-021,1,1800.0,2023-05-29
TXN-023758,CUST-04170,PROD-003,1,1200.0,2024-04-17
TXN-023759,CUST-04170,PROD-017,2,16000.0,2024-06-06
TXN-023760,CUST-04170,PROD-013,1,2500.0,2024-06-12
TXN-023761,CUST-04170,PROD-017,2,16000.0,2024-08-10
